attr_path,pname,version,forge_type,origin_url,owner,repo,rev,rev_type,hash,fetch_url
dnscrypt-proxy,dnscrypt-proxy,2.1.15,fetchFromGitHub,https://github.com/DNSCrypt/dnscrypt-proxy,DNSCrypt,dnscrypt-proxy,2.1.15,tag,sha256-o6XZR3w1LfyCGOcF6Gzp39neMp5QjbTxQdL8A81AakM=,https://github.com/DNSCrypt/dnscrypt-proxy/archive/2.1.15.tar.gz
dnsproxy,dnsproxy,0.79.0,fetchFromGitHub,https://github.com/AdguardTeam/dnsproxy,AdguardTeam,dnsproxy,refs/tags/v0.79.0,tag,sha256-R/TBsge+Jd11EvDEx3B9FD/bHdi2BQZTpXLNlvEyERk=,https://github.com/AdguardTeam/dnsproxy/archive/refs/tags/v0.79.0.tar.gz
doas,doas,6.8.2,fetchFromGitHub,https://github.com/Duncaen/OpenDoas,Duncaen,OpenDoas,v6.8.2,tag,9uOQ2Ta5HzEpbCz2vbqZEEksPuIjL8lvmfmynfqxMeM=,https://github.com/Duncaen/OpenDoas/archive/v6.8.2.tar.gz
docker-color-output,docker-color-output,3.0.1,fetchFromGitHub,https://github.com/devemio/docker-color-output,devemio,docker-color-output,refs/tags/v3.0.1,tag,sha256-Rpym9YckgJ583zgPpC/mQW1IGgQUppemFhAecgy3M8A=,https://github.com/devemio/docker-color-output/archive/refs/tags/v3.0.1.tar.gz
dolibarr,dolibarr,22.0.4,fetchFromGitHub,https://github.com/Dolibarr/dolibarr,Dolibarr,dolibarr,refs/tags/22.0.4,tag,sha256-jk1sjVZJvFeJtQjxgNRx+WLSDsevMvxUIFCO4JMPEHM=,https://github.com/Dolibarr/dolibarr/archive/refs/tags/22.0.4.tar.gz
dolt,dolt,1.81.2,fetchFromGitHub,https://github.com/dolthub/dolt,dolthub,dolt,refs/tags/v1.81.2,tag,sha256-dL6WJvApRGC8ADFowms81YbJpLbbTyNQfI/RIotgTdc=,https://github.com/dolthub/dolt/archive/refs/tags/v1.81.2.tar.gz
dosbox-staging,dosbox-staging,0.82.2,fetchFromGitHub,https://github.com/dosbox-staging/dosbox-staging,dosbox-staging,dosbox-staging,refs/tags/v0.82.2,tag,sha256-u9W6TfHF+BNeoExcx98kCVJu1BNwWnvjBEg84evMnBw=,https://github.com/dosbox-staging/dosbox-staging/archive/refs/tags/v0.82.2.tar.gz
dq,dq,20251001,fetchFromGitHub,https://github.com/janmojzis/dq,janmojzis,dq,refs/tags/20251001,tag,sha256-+3NGtHx9DI7s3V8aIJkW25apYAoFuLuiQ4TGsr981c8=,https://github.com/janmojzis/dq/archive/refs/tags/20251001.tar.gz
dragonflydb,dragonflydb,1.34.2,fetchFromGitHub,https://github.com/dragonflydb/dragonfly,dragonflydb,dragonfly,refs/tags/v1.34.2,tag,sha256-n70IB32tZDe665hVLrKC0BSSJutmYhtPJvfNa48xaqA=,
drawio,drawio,29.0.3,fetchFromGitHub,https://github.com/jgraph/drawio-desktop,jgraph,drawio-desktop,v29.0.3,tag,sha256-YVkGt096Vy1s/ZjvuWUWVE2eiaI7Wg/YdWSueTsKzEg=,
dreamchess,dreamchess,0.3.0,fetchFromGitHub,https://github.com/dreamchess/dreamchess,dreamchess,dreamchess,0.3.0,tag,sha256-qus/RjwdAl9SuDXfLVKTPImqrvPF3xSDVlbXYLM3JNE=,https://github.com/dreamchess/dreamchess/archive/0.3.0.tar.gz
driftnet,driftnet,1.6.0,fetchFromGitHub,https://github.com/deiv/driftnet,deiv,driftnet,refs/tags/v1.6.0,tag,sha256-f7EPC/n3CyxVOXC6j43Nnwkgu/aDVst8lQpzfgegDsI=,https://github.com/deiv/driftnet/archive/refs/tags/v1.6.0.tar.gz
drone-scp,drone-scp,1.8.0,fetchFromGitHub,https://github.com/appleboy/drone-scp,appleboy,drone-scp,v1.8.0,tag,sha256-qIIPvh+y1xPTXRGqUyCG2BnHQsgFlkbfi46vfM/Zgjg=,https://github.com/appleboy/drone-scp/archive/v1.8.0.tar.gz
dry,dry,0.11.2,fetchFromGitHub,https://github.com/moncho/dry,moncho,dry,v0.11.2,tag,sha256-JGtPX6BrB3q2EQyF6x2A5Wsn5DudOSVt3IxBAjjwlC8=,https://github.com/moncho/dry/archive/v0.11.2.tar.gz
dssat,dssat,4.8.2.12,fetchFromGitHub,https://github.com/DSSAT/dssat-csm-os,DSSAT,dssat-csm-os,refs/tags/v4.8.2.12,tag,sha256-8OaTM7IXFZjlelx5O4O+bVNQj4dIhGzIk2iCfpqI8uA=,https://github.com/DSSAT/dssat-csm-os/archive/refs/tags/v4.8.2.12.tar.gz
dstep,dstep,1.0.4,fetchFromGitHub,https://github.com/jacob-carlborg/dstep,jacob-carlborg,dstep,v1.0.4,tag,sha256-ZFz2+GtBk3StqXo/9x47xrDFdz5XujHR62hj0p3AjcY=,https://github.com/jacob-carlborg/dstep/archive/v1.0.4.tar.gz
dsview,dsview,1.3.2,fetchFromGitHub,https://github.com/DreamSourceLab/DSView,DreamSourceLab,DSView,v1.3.2,tag,sha256-d/TfCuJzAM0WObOiBhgfsTirlvdROrlCm+oL1cqUrIs=,https://github.com/DreamSourceLab/DSView/archive/v1.3.2.tar.gz
duckdb,duckdb,1.4.4,fetchFromGitHub,https://github.com/duckdb/duckdb,duckdb,duckdb,refs/tags/v1.4.4,tag,sha256-h9Mldv29u47DnFOCN28HBHWz8daFGE/Nj1JcnNhhQ5Q=,https://github.com/duckdb/duckdb/archive/refs/tags/v1.4.4.tar.gz
duperemove,duperemove,0.15.2,fetchFromGitHub,https://github.com/markfasheh/duperemove,markfasheh,duperemove,v0.15.2,tag,sha256-Y3HIqq61bLfZi4XR2RtSyuCPmcWrTxeWvqpTh+3hUjc=,https://github.com/markfasheh/duperemove/archive/v0.15.2.tar.gz
dutree,dutree,0.2.18,fetchFromGitHub,https://github.com/nachoparker/dutree,nachoparker,dutree,v0.2.18,tag,17lm8jd07bi499mywg2iq669im34j4x4yhc8a3adxn12f8j0dfg7,https://github.com/nachoparker/dutree/archive/v0.2.18.tar.gz
dvc,dvc,3.66.1,fetchFromGitHub,https://github.com/iterative/dvc,iterative,dvc,refs/tags/3.66.1,tag,sha256-IvO5JEM3P0ggmufrBFv7fUBwoKzNIgWMUnOo31rYJRk=,https://github.com/iterative/dvc/archive/refs/tags/3.66.1.tar.gz
dvc-with-remotes,dvc,3.66.1,fetchFromGitHub,https://github.com/iterative/dvc,iterative,dvc,refs/tags/3.66.1,tag,sha256-IvO5JEM3P0ggmufrBFv7fUBwoKzNIgWMUnOo31rYJRk=,https://github.com/iterative/dvc/archive/refs/tags/3.66.1.tar.gz
dvdisaster,dvdisaster,0.79.10-pl5,fetchFromGitHub,https://github.com/speed47/dvdisaster,speed47,dvdisaster,refs/tags/v0.79.10-pl5,tag,sha256-lWvZDB08lZb87l4oEbrdtc6Me4mWHiW3DFNXYoYR3a0=,https://github.com/speed47/dvdisaster/archive/refs/tags/v0.79.10-pl5.tar.gz
easel,easel,0.49,fetchFromGitHub,https://github.com/EddyRivasLab/easel,EddyRivasLab,easel,refs/tags/easel-0.49,tag,sha256-NSKy7ptNYR0K/VFJNv+5TGWdC1ZM4Y5i/3L+3Coj/sg=,https://github.com/EddyRivasLab/easel/archive/refs/tags/easel-0.49.tar.gz
easypdkprog,easypdkprog,1.3,fetchFromGitHub,https://github.com/free-pdk/easy-pdk-programmer-software,free-pdk,easy-pdk-programmer-software,1.3,tag,0hc3gdmn6l01z63hzzwdhbdyy288gh5v219bsfm8fb1498vpnd6f,https://github.com/free-pdk/easy-pdk-programmer-software/archive/1.3.tar.gz
eb-garamond,eb-garamond,0.016,fetchFromGitHub,https://github.com/georgd/EB-Garamond,georgd,EB-Garamond,refs/tags/v0.016,tag,sha256-ajieKhTeH6yv2qiE2xqnHFoMS65//4ZKiccAlC2PXGQ=,https://github.com/georgd/EB-Garamond/archive/refs/tags/v0.016.tar.gz
ebusd,ebusd,26.1,fetchFromGitHub,https://github.com/john30/ebusd,john30,ebusd,26.1,tag,sha256-CmArhkJfxf8lL6FoHRQKjk/8ObfEy3Xef9DUtOVKRas=,https://github.com/john30/ebusd/archive/26.1.tar.gz
ecspresso,ecspresso,2.7.1,fetchFromGitHub,https://github.com/kayac/ecspresso,kayac,ecspresso,refs/tags/v2.7.1,tag,sha256-YKFaz31Dy4w8QLsNMyjVbbK/984D37snlFbNYeYr8SE=,https://github.com/kayac/ecspresso/archive/refs/tags/v2.7.1.tar.gz
edgetx,edgetx,2.11.3,fetchFromGitHub,https://github.com/EdgeTX/edgetx,EdgeTX,edgetx,refs/tags/v2.11.3,tag,sha256-vlJsfebTWhdh6HDpUEA1QJJSVGMlcL49XFwIx4A9zHs=,
eff,eff,5.1,fetchFromGitHub,https://github.com/matijapretnar/eff,matijapretnar,eff,v5.1,tag,sha256-0U61y41CA0YaoNk9Hsj7j6eb2V6Ku3MAjW9lMEimiC0=,https://github.com/matijapretnar/eff/archive/v5.1.tar.gz
efibooteditor,efibooteditor,1.5.5,fetchFromGitHub,https://github.com/Neverous/efibooteditor,Neverous,efibooteditor,refs/tags/v1.5.5,tag,sha256-OtNZA2K6Kr4IHnTw0i+evHJmBx9oAGKuU90XtUfXKy0=,https://github.com/Neverous/efibooteditor/archive/refs/tags/v1.5.5.tar.gz
egctl,egctl,1.6.4,fetchFromGitHub,https://github.com/envoyproxy/gateway,envoyproxy,gateway,refs/tags/v1.6.4,tag,sha256-zHw/8NyZ6nsPGd2gDtbTLjvlm7CdsX8TvDF1WSbqM4M=,https://github.com/envoyproxy/gateway/archive/refs/tags/v1.6.4.tar.gz
ejabberd,ejabberd,26.02,fetchFromGitHub,https://github.com/processone/ejabberd,processone,ejabberd,refs/tags/26.02,tag,sha256-izP7Rz65Lr4LDOCzZPdDWb3TyXDSTd/8gOPSfovVGM8=,https://github.com/processone/ejabberd/archive/refs/tags/26.02.tar.gz
eksctl,eksctl,0.223.0,fetchFromGitHub,https://github.com/weaveworks/eksctl,weaveworks,eksctl,0.223.0,tag,sha256-AGtKkfEeLwL0mSdObL8fS2wOHgFr/lKahImvj5Ox7qo=,https://github.com/weaveworks/eksctl/archive/0.223.0.tar.gz
electrum-grs,electrum-grs,4.5.4,fetchFromGitHub,https://github.com/Groestlcoin/electrum-grs,Groestlcoin,electrum-grs,refs/tags/v4.5.4,tag,1k078jg3bw4n3kcxy917m30x1skxm679w8hcw8mlxb94ikrjc66h,https://github.com/Groestlcoin/electrum-grs/archive/refs/tags/v4.5.4.tar.gz
element-web,element-web,1.12.10,fetchFromGitHub,https://github.com/element-hq/element-web,element-hq,element-web,v1.12.10,tag,sha256-qc17AK2HvTJi0r03VTH0D2QitdYcGNRObji9cm6XsFU=,https://github.com/element-hq/element-web/archive/v1.12.10.tar.gz
element-web-unwrapped,element-web,1.12.10,fetchFromGitHub,https://github.com/element-hq/element-web,element-hq,element-web,v1.12.10,tag,sha256-qc17AK2HvTJi0r03VTH0D2QitdYcGNRObji9cm6XsFU=,https://github.com/element-hq/element-web/archive/v1.12.10.tar.gz
elementary-xfce-icon-theme,elementary-xfce-icon-theme,0.22,fetchFromGitHub,https://github.com/shimmerproject/elementary-xfce,shimmerproject,elementary-xfce,v0.22,tag,sha256-snNh6883YUmzU1OG8jLf41/0NrEzfwFikyVtX1JeNdw=,https://github.com/shimmerproject/elementary-xfce/archive/v0.22.tar.gz
elements,elements,23.3.2,fetchFromGitHub,https://github.com/ElementsProject/elements,ElementsProject,elements,elements-23.3.2,tag,sha256-NLLM+stYOXcnAjEfXRerjvgMXM8jFSOyZhu/A0ZTnRw=,https://github.com/ElementsProject/elements/archive/elements-23.3.2.tar.gz
elementsd,elementsd,23.3.2,fetchFromGitHub,https://github.com/ElementsProject/elements,ElementsProject,elements,elements-23.3.2,tag,sha256-NLLM+stYOXcnAjEfXRerjvgMXM8jFSOyZhu/A0ZTnRw=,https://github.com/ElementsProject/elements/archive/elements-23.3.2.tar.gz
elixir,elixir,1.18.4,fetchFromGitHub,https://github.com/elixir-lang/elixir,elixir-lang,elixir,v1.18.4,tag,sha256-PwogI+HfRXy5M7Xn/KyDjm5vUquTBoGxliSV0A2AwSA=,https://github.com/elixir-lang/elixir/archive/v1.18.4.tar.gz
elixir_1_15,elixir,1.15.7,fetchFromGitHub,https://github.com/elixir-lang/elixir,elixir-lang,elixir,v1.15.7,tag,sha256-6GfZycylh+sHIuiQk/GQr1pRQRY1uBycSQdsVJ0J13k=,https://github.com/elixir-lang/elixir/archive/v1.15.7.tar.gz
elixir_1_16,elixir,1.16.3,fetchFromGitHub,https://github.com/elixir-lang/elixir,elixir-lang,elixir,v1.16.3,tag,sha256-WUBqoz3aQvBlSG3pTxGBpWySY7I0NUcDajQBgq5xYTU=,https://github.com/elixir-lang/elixir/archive/v1.16.3.tar.gz
elixir_1_17,elixir,1.17.3,fetchFromGitHub,https://github.com/elixir-lang/elixir,elixir-lang,elixir,v1.17.3,tag,sha256-7Qo6y0KAQ9lwD4oH+7wQ4W5i6INHIBDN9IQAAsYzNJw=,https://github.com/elixir-lang/elixir/archive/v1.17.3.tar.gz
elixir_1_18,elixir,1.18.4,fetchFromGitHub,https://github.com/elixir-lang/elixir,elixir-lang,elixir,v1.18.4,tag,sha256-PwogI+HfRXy5M7Xn/KyDjm5vUquTBoGxliSV0A2AwSA=,https://github.com/elixir-lang/elixir/archive/v1.18.4.tar.gz
elixir_1_19,elixir,1.19.5,fetchFromGitHub,https://github.com/elixir-lang/elixir,elixir-lang,elixir,v1.19.5,tag,sha256-ph7zu0F5q+/QZcsVIwpdU1icN84Rn3nIVpnRelpRIMQ=,https://github.com/elixir-lang/elixir/archive/v1.19.5.tar.gz
elvish,elvish,0.21.0,fetchFromGitHub,https://github.com/elves/elvish,elves,elvish,v0.21.0,tag,sha256-+qkr0ziHWs3MVhBoqAxrwwbsQVvmGHRKrlqiujqBKvs=,https://github.com/elves/elvish/archive/v0.21.0.tar.gz
emacsPackages.llvm-mode,llvm-mode,21.1.8,fetchFromGitHub,https://github.com/llvm/llvm-project,llvm,llvm-project,llvmorg-21.1.8,tag,,https://github.com/llvm/llvm-project/archive/llvmorg-21.1.8.tar.gz
ember-cli,ember-cli,5.3.0,fetchFromGitHub,https://github.com/ember-cli/ember-cli,ember-cli,ember-cli,refs/tags/v5.3.0,tag,sha256-xkMsPE+iweIV14m4kE4ytEp4uHMJW6gr+n9oJblr4VQ=,https://github.com/ember-cli/ember-cli/archive/refs/tags/v5.3.0.tar.gz
embree,embree,4.4.0,fetchFromGitHub,https://github.com/embree/embree,embree,embree,refs/tags/v4.4.0,tag,sha256-bHVokEfnTW2cJqx3Zz2x1hIH07WamPAVFY9tiv6nHd0=,https://github.com/embree/embree/archive/refs/tags/v4.4.0.tar.gz
emitter,emitter,3.1,fetchFromGitHub,https://github.com/emitter-io/emitter,emitter-io,emitter,refs/tags/v3.1,tag,sha256-eWBgRG0mLdiJj1TMSAxYPs+8CqLNaFUOW6/ghDn/zKE=,https://github.com/emitter-io/emitter/archive/refs/tags/v3.1.tar.gz
emscripten,emscripten,4.0.23,fetchFromGitHub,https://github.com/emscripten-core/emscripten,emscripten-core,emscripten,4.0.23,tag,sha256-i65AWbKuh2KsnugGKmmpUON20He2kgPR6EzwKKA09nQ=,https://github.com/emscripten-core/emscripten/archive/4.0.23.tar.gz
endless-sky,endless-sky,0.11.0,fetchFromGitHub,https://github.com/endless-sky/endless-sky,endless-sky,endless-sky,refs/tags/v0.11.0,tag,sha256-zeLM3n6pm5FxT+GO3dtJwDFKHs8boUuQBShU/PDCeFA=,https://github.com/endless-sky/endless-sky/archive/refs/tags/v0.11.0.tar.gz
endlines,endlines,1.9.2,fetchFromGitHub,https://github.com/mdolidon/endlines,mdolidon,endlines,1.9.2,tag,sha256-M0IyY/WXR8qv9/qx5G0pG3EKqMoZAP3fJTZ6sSSMMyQ=,https://github.com/mdolidon/endlines/archive/1.9.2.tar.gz
ente-auth,ente-auth,4.4.12,fetchFromGitHub,https://github.com/ente-io/ente,ente-io,ente,refs/tags/auth-v4.4.12,tag,sha256-1GJWGTzErV+wSkeAg3z0u7tBPFrq6hPc0fWniKT8w9M=,https://github.com/ente-io/ente/archive/refs/tags/auth-v4.4.12.tar.gz
ente-cli,ente-cli,0.2.3,fetchFromGitHub,https://github.com/ente-io/ente,ente-io,ente,refs/tags/cli-v0.2.3,tag,sha256-qKMFoNtD5gH0Y+asD0LR5d3mxGpr2qVWXIUzJTSezeI=,https://github.com/ente-io/ente/archive/refs/tags/cli-v0.2.3.tar.gz
ente-web,ente-web-photos,1.3.13,fetchFromGitHub,https://github.com/ente-io/ente,ente-io,ente,refs/tags/photos-v1.3.13,tag,sha256-Bfu4O+kBtXxxVyx2iC/577TPD049ifjg1ItmKN4bx4U=,
entt,entt,3.14.0,fetchFromGitHub,https://github.com/skypjack/entt,skypjack,entt,v3.14.0,tag,sha256-IPAM7fr/tvSOMKWUbXbloNAnlp5t7J0ynSsTMZ2jKYs=,https://github.com/skypjack/entt/archive/v3.14.0.tar.gz
epilys-bb,epilys-bb,0.4.4,fetchFromGitHub,https://github.com/epilys/bb,epilys,bb,v0.4.4,tag,sha256-szeEBiolg2rVD2XZoNrncUYnA8KPhWwhQPYsjuxp904=,https://github.com/epilys/bb/archive/v0.4.4.tar.gz
erlang,erlang,28.3.3,fetchFromGitHub,https://github.com/erlang/otp,erlang,otp,refs/tags/OTP-28.3.3,tag,sha256-UGV1q5TiGK3/t6cXXGWf9pZO2kWxQVpFluTJTibczPk=,https://github.com/erlang/otp/archive/refs/tags/OTP-28.3.3.tar.gz
erlang_26,erlang,26.2.5.17,fetchFromGitHub,https://github.com/erlang/otp,erlang,otp,refs/tags/OTP-26.2.5.17,tag,sha256-UUAC7SCWQlDC869IlJooeCPvIpro4DKnmTk3JxbyJOA=,https://github.com/erlang/otp/archive/refs/tags/OTP-26.2.5.17.tar.gz
erlang_27,erlang,27.3.4.8,fetchFromGitHub,https://github.com/erlang/otp,erlang,otp,refs/tags/OTP-27.3.4.8,tag,sha256-s40YSNhkoacSnLyZxF4tpivw1b9bnq/XHuNz8IvdjQI=,https://github.com/erlang/otp/archive/refs/tags/OTP-27.3.4.8.tar.gz
erlang_28,erlang,28.3.3,fetchFromGitHub,https://github.com/erlang/otp,erlang,otp,refs/tags/OTP-28.3.3,tag,sha256-UGV1q5TiGK3/t6cXXGWf9pZO2kWxQVpFluTJTibczPk=,https://github.com/erlang/otp/archive/refs/tags/OTP-28.3.3.tar.gz
erlang_29,erlang,29.0-rc1,fetchFromGitHub,https://github.com/erlang/otp,erlang,otp,refs/tags/OTP-29.0-rc1,tag,sha256-3AR2NbOT6pUHRCRgVK5IGl1jqPydim50dH0fy46SMX0=,https://github.com/erlang/otp/archive/refs/tags/OTP-29.0-rc1.tar.gz
eslint_d,eslint_d,14.3.0,fetchFromGitHub,https://github.com/mantoni/eslint_d.js,mantoni,eslint_d.js,v14.3.0,tag,sha256-Mu3dSgRIC2L9IImKixJfaUsltlajY0cYdXOSikNQuPo=,https://github.com/mantoni/eslint_d.js/archive/v14.3.0.tar.gz
espanso,espanso,2.3.0,fetchFromGitHub,https://github.com/espanso/espanso,espanso,espanso,refs/tags/v2.3.0,tag,sha256-WvFV+WZxwaGCfMVEbfHrQZS0LtgJElmOtSXK9jEeaDk=,https://github.com/espanso/espanso/archive/refs/tags/v2.3.0.tar.gz
espanso-wayland,espanso,2.3.0,fetchFromGitHub,https://github.com/espanso/espanso,espanso,espanso,refs/tags/v2.3.0,tag,sha256-WvFV+WZxwaGCfMVEbfHrQZS0LtgJElmOtSXK9jEeaDk=,https://github.com/espanso/espanso/archive/refs/tags/v2.3.0.tar.gz
eternity,eternity-engine,4.05.04,fetchFromGitHub,https://github.com/team-eternity/eternity,team-eternity,eternity,refs/tags/4.05.04,tag,sha256-uUQYTI6qDMMtL0Zc82wr3hOPayvAj5kH8CuexAKFE6I=,
etherpad-lite,etherpad-lite,2.6.1,fetchFromGitHub,https://github.com/ether/etherpad-lite,ether,etherpad-lite,refs/tags/v2.6.1,tag,sha256-KzkrJv9eBzzt9PSJGhzC0lxCOfQImSTHcTVlea8HV70=,https://github.com/ether/etherpad-lite/archive/refs/tags/v2.6.1.tar.gz
eventstat,eventstat,0.06.00,fetchFromGitHub,https://github.com/ColinIanKing/eventstat,ColinIanKing,eventstat,V0.06.00,tag,sha256-lCtXILpZn1/laRnsfE5DlQQQKKvfHxOJu87SkpWKeTE=,https://github.com/ColinIanKing/eventstat/archive/V0.06.00.tar.gz
eventstore,EventStore,24.10.6,fetchFromGitHub,https://github.com/EventStore/EventStore,EventStore,EventStore,refs/tags/v24.10.6,tag,sha256-8/sagvMyJ1/onGMuJ28QLWI5M8dBDWyGOcZKUv3PJsQ=,https://github.com/EventStore/EventStore/archive/refs/tags/v24.10.6.tar.gz
evtx,evtx,0.10.0,fetchFromGitHub,https://github.com/omerbenamram/evtx,omerbenamram,evtx,refs/tags/v0.10.0,tag,sha256-v57lo1ggElGJD618ojuADspmhlZAMgmzD5DxEdtp2Ak=,https://github.com/omerbenamram/evtx/archive/refs/tags/v0.10.0.tar.gz
exabgp,exabgp,5.0.1,fetchFromGitHub,https://github.com/Exa-Networks/exabgp,Exa-Networks,exabgp,refs/tags/5.0.1,tag,sha256-UFo92jS/QmwTUEAhxQnbtY9K905jiBrJujfqGIUCUOg=,https://github.com/Exa-Networks/exabgp/archive/refs/tags/5.0.1.tar.gz
exiftool,Image-ExifTool,13.52,fetchFromGitHub,https://github.com/exiftool/exiftool,exiftool,exiftool,refs/tags/13.52,tag,sha256-vsIktUk93fA8lqmphl2xk0Hqgh7VJ08LCP98NnD2o/Q=,https://github.com/exiftool/exiftool/archive/refs/tags/13.52.tar.gz
exo,exo,1.0.68,fetchFromGitHub,https://github.com/exo-explore/exo,exo-explore,exo,refs/tags/v1.0.68,tag,sha256-ryaz68vXS/SjPxGsWxtUSlzZrLBxV1tbBmJVraZu3RI=,https://github.com/exo-explore/exo/archive/refs/tags/v1.0.68.tar.gz
exoscale-cli,exoscale-cli,1.93.0,fetchFromGitHub,https://github.com/exoscale/cli,exoscale,cli,v1.93.0,tag,sha256-8GEho1mlxqggVFwUtvpMGyJKk/E+eFN2FnCQJwK51L0=,https://github.com/exoscale/cli/archive/v1.93.0.tar.gz
exprtk,exprtk,0.0.3,fetchFromGitHub,https://github.com/ArashPartow/exprtk,ArashPartow,exprtk,0.0.3,tag,sha256-A4UzNYZZGgTJOw9G4Jg1wJZhxguFRohNEcwmwUOAX18=,https://github.com/ArashPartow/exprtk/archive/0.0.3.tar.gz
eyed3,eyed3,0.9.9,fetchFromGitHub,https://github.com/nicfit/eyeD3,nicfit,eyeD3,refs/tags/v0.9.9,tag,sha256-Brtxi0B52kvSU12va5X+KNtNV9cyK2TUefyZYZI87JQ=,https://github.com/nicfit/eyeD3/archive/refs/tags/v0.9.9.tar.gz
f2,f2,2.2.2,fetchFromGitHub,https://github.com/ayoisaiah/f2,ayoisaiah,f2,refs/tags/v2.2.2,tag,sha256-Kjq3QTK8FE/UDjy1OAHkzHKuK2EBNHtfDQnFAlyWbYw=,https://github.com/ayoisaiah/f2/archive/refs/tags/v2.2.2.tar.gz
f3d,f3d,3.4.1,fetchFromGitHub,https://github.com/f3d-app/f3d,f3d-app,f3d,refs/tags/v3.4.1,tag,sha256-2Kcy9CF0K9jBfVc944i289jbMQdQWXW+gOiaHHchF6U=,https://github.com/f3d-app/f3d/archive/refs/tags/v3.4.1.tar.gz
f3d_egl,f3d,3.4.1,fetchFromGitHub,https://github.com/f3d-app/f3d,f3d-app,f3d,refs/tags/v3.4.1,tag,sha256-2Kcy9CF0K9jBfVc944i289jbMQdQWXW+gOiaHHchF6U=,https://github.com/f3d-app/f3d/archive/refs/tags/v3.4.1.tar.gz
faas-cli,faas-cli,0.18.1,fetchFromGitHub,https://github.com/openfaas/faas-cli,openfaas,faas-cli,0.18.1,tag,sha256-4YypgdxWbODiFmbSsIx7Prc+YTP1OFvRi3upfBvYTrQ=,https://github.com/openfaas/faas-cli/archive/0.18.1.tar.gz
fabric-ai,fabric-ai,1.4.425,fetchFromGitHub,https://github.com/danielmiessler/fabric,danielmiessler,fabric,refs/tags/v1.4.425,tag,sha256-QYfRO0vjONZ1DqsW+Rnh0KycDTzSs5uetEFEaFY1i4M=,https://github.com/danielmiessler/fabric/archive/refs/tags/v1.4.425.tar.gz
factoriolab,factoriolab,3.18.0,fetchFromGitHub,https://github.com/factoriolab/factoriolab,factoriolab,factoriolab,refs/tags/v3.18.0,tag,sha256-Id0o+Wxt0oNtik3lMHuvdm99HkuPY1XhE5yPCdkR8L4=,https://github.com/factoriolab/factoriolab/archive/refs/tags/v3.18.0.tar.gz
faiss,faiss,1.13.2,fetchFromGitHub,https://github.com/facebookresearch/faiss,facebookresearch,faiss,refs/tags/v1.13.2,tag,sha256-EiqkOkMI65T2kNNMQvjl51GIN4XGzTKpkpQ3ImFa3rs=,https://github.com/facebookresearch/faiss/archive/refs/tags/v1.13.2.tar.gz
faissWithCuda,faiss,1.13.2,fetchFromGitHub,https://github.com/facebookresearch/faiss,facebookresearch,faiss,refs/tags/v1.13.2,tag,sha256-EiqkOkMI65T2kNNMQvjl51GIN4XGzTKpkpQ3ImFa3rs=,https://github.com/facebookresearch/faiss/archive/refs/tags/v1.13.2.tar.gz
faraday-agent-dispatcher,faraday-agent-dispatcher,3.4.2,fetchFromGitHub,https://github.com/infobyte/faraday_agent_dispatcher,infobyte,faraday_agent_dispatcher,refs/tags/3.4.2,tag,sha256-Qr3ZGU4y7f6yHD78ecdv7a6IBFDpT+/4Yez0n/MenN0=,https://github.com/infobyte/faraday_agent_dispatcher/archive/refs/tags/3.4.2.tar.gz
fast-float,fast-float,8.2.3,fetchFromGitHub,https://github.com/fastfloat/fast_float,fastfloat,fast_float,v8.2.3,tag,sha256-cQxIzfVNMG0UPEUw/4GYcRzmfAcBJLcswO+gqQ8t6lw=,https://github.com/fastfloat/fast_float/archive/v8.2.3.tar.gz
fastfetch,fastfetch,2.59.0,fetchFromGitHub,https://github.com/fastfetch-cli/fastfetch,fastfetch-cli,fastfetch,refs/tags/2.59.0,tag,sha256-XnVSVf9dFWJLmMDsXNclWCnMTwigVORXYhcpxTgEWuY=,https://github.com/fastfetch-cli/fastfetch/archive/refs/tags/2.59.0.tar.gz
fastfetchMinimal,fastfetch,2.59.0,fetchFromGitHub,https://github.com/fastfetch-cli/fastfetch,fastfetch-cli,fastfetch,refs/tags/2.59.0,tag,sha256-XnVSVf9dFWJLmMDsXNclWCnMTwigVORXYhcpxTgEWuY=,https://github.com/fastfetch-cli/fastfetch/archive/refs/tags/2.59.0.tar.gz
fbmenugen,fbmenugen,0.87,fetchFromGitHub,https://github.com/trizen/fbmenugen,trizen,fbmenugen,0.87,tag,A0yhoK/cPp3JlNZacgLaDhaU838PpFna7luQKNDvyOg=,https://github.com/trizen/fbmenugen/archive/0.87.tar.gz
fcitx5,fcitx5,5.1.16,fetchFromGitHub,https://github.com/fcitx/fcitx5,fcitx,fcitx5,5.1.16,tag,sha256-aedYDpxYeUXadJnV+u1cQrNGoiW8WZKAgP4eNcvkScI=,https://github.com/fcitx/fcitx5/archive/5.1.16.tar.gz
fd,fd,10.3.0,fetchFromGitHub,https://github.com/sharkdp/fd,sharkdp,fd,v10.3.0,tag,sha256-rUoR8LHtzwGQBwJGEsWpMYKG6HcGKcktcyF7TxTDJs8=,https://github.com/sharkdp/fd/archive/v10.3.0.tar.gz
